# Matched-pair tests of symmetry
# This file can be read in MS Excel or in R with command:
#    dat=read.csv('sym_mar_REV_simion.symtest.csv',comment.char='#')
# Columns are comma-separated with following meanings:
#    Name:    Partition name
#    SymSig:  Number of significant sequence pairs by test of symmetry
#    SymNon:  Number of non-significant sequence pairs by test of symmetry
#    SymPval: P-value for maximum test of symmetry
#    MarSig:  Number of significant sequence pairs by test of marginal symmetry
#    MarNon:  Number of non-significant sequence pairs by test of marginal symmetry
#    MarPval: P-value for maximum test of marginal symmetry
#    IntSig:  Number of significant sequence pairs by test of internal symmetry
#    IntNon:  Number of non-significant sequence pairs by test of internal symmetry
#    IntPval: P-value for maximum test of internal symmetry
Name,SymSig,SymNon,SymPval,MarSig,MarNon,MarPval,IntSig,IntNon,IntPval
gene_0988,0,0,nan,2,625,nan,0,0,nan
gene_0989,0,0,nan,7,170,nan,0,0,nan
gene_0990,0,0,nan,0,12,nan,0,0,nan
gene_0991,0,0,nan,27,958,nan,0,0,nan
gene_0992,0,0,nan,0,72,nan,0,0,nan
gene_0993,0,0,nan,4,64,nan,0,0,nan
gene_0994,0,0,nan,0,215,nan,0,0,nan
gene_0995,0,0,nan,5,452,nan,0,0,nan
gene_0996,0,0,nan,8,310,0.193636,0,0,nan
gene_0997,0,0,nan,1,158,nan,0,0,nan
gene_0998,0,0,nan,0,0,nan,0,0,nan
gene_0999,0,0,nan,0,14,nan,0,0,nan
gene_1000,0,0,nan,4,56,nan,0,0,nan
gene_1001,0,0,nan,0,6,nan,0,0,nan
gene_1002,0,0,nan,0,1,nan,0,0,nan
gene_1003,0,0,nan,3,129,nan,0,0,nan
gene_1004,0,0,nan,10,467,nan,0,0,nan
gene_1005,0,0,nan,2,65,nan,0,0,nan
gene_1006,0,0,nan,0,75,nan,0,0,nan
gene_1007,0,0,nan,4,167,nan,0,0,nan
gene_1008,0,0,nan,4,94,nan,0,0,nan
gene_1009,0,0,nan,20,300,nan,0,0,nan
gene_1010,0,0,nan,0,25,nan,0,0,nan
gene_1011,0,0,nan,0,24,nan,0,0,nan
gene_1012,0,0,nan,14,428,nan,0,0,nan
gene_1013,0,0,nan,2,451,nan,0,0,nan
gene_1014,0,0,nan,0,0,nan,0,0,nan
gene_1015,0,0,nan,0,224,0.234031,0,0,nan
gene_1016,0,0,nan,0,30,nan,0,0,nan
gene_1017,0,0,nan,19,148,nan,0,0,nan
gene_1018,0,0,nan,0,23,nan,0,0,nan
gene_1019,0,0,nan,1,104,nan,0,0,nan
gene_1020,0,0,nan,6,104,nan,0,0,nan
gene_1021,0,0,nan,0,0,nan,0,0,nan
gene_1022,0,0,nan,3,344,nan,0,0,nan
gene_1023,0,0,nan,1,94,nan,0,0,nan
gene_1024,0,0,nan,5,222,nan,0,0,nan
gene_1025,0,0,nan,0,18,0.541518,0,0,nan
gene_1026,0,0,nan,0,28,nan,0,0,nan
gene_1027,0,0,nan,0,85,nan,0,0,nan
gene_1028,0,0,nan,4,140,nan,0,0,nan
gene_1029,0,0,nan,4,594,nan,0,0,nan
gene_1030,0,0,nan,1,79,nan,0,0,nan
gene_1031,0,0,nan,0,10,nan,0,0,nan
gene_1032,0,0,nan,0,482,nan,0,0,nan
gene_1033,0,0,nan,28,445,0.505015,0,0,nan
gene_1034,0,0,nan,7,211,nan,0,0,nan
gene_1035,0,0,nan,3,516,0.0558239,0,0,nan
gene_1036,0,0,nan,0,0,nan,0,0,nan
gene_1037,0,0,nan,1,414,nan,0,0,nan
gene_1038,0,0,nan,0,0,nan,0,0,nan
gene_1039,0,0,nan,2,243,nan,0,0,nan
gene_1040,0,0,nan,0,207,nan,0,0,nan
gene_1041,0,0,nan,0,133,nan,0,0,nan
gene_1042,0,0,nan,0,6,nan,0,0,nan
gene_1043,0,0,nan,0,0,nan,0,0,nan
gene_1044,0,0,nan,0,0,nan,0,0,nan
gene_1045,0,0,nan,0,41,nan,0,0,nan
gene_1046,0,0,nan,0,7,nan,0,0,nan
gene_1047,0,0,nan,9,117,nan,0,0,nan
gene_1048,0,0,nan,29,1033,nan,0,0,nan
gene_1049,0,0,nan,3,319,nan,0,0,nan
gene_1050,0,0,nan,11,772,nan,0,0,nan
gene_1051,0,0,nan,0,252,nan,0,0,nan
gene_1052,0,0,nan,0,0,nan,0,0,nan
gene_1053,0,0,nan,10,343,nan,0,0,nan
gene_1054,0,0,nan,40,381,nan,0,0,nan
gene_1055,0,0,nan,1,127,nan,0,0,nan
gene_1056,0,0,nan,11,414,nan,0,0,nan
gene_1057,0,0,nan,4,163,0.0456285,0,0,nan
gene_1058,0,0,nan,0,9,nan,0,0,nan
gene_1059,0,0,nan,3,151,nan,0,0,nan
gene_1060,0,0,nan,51,875,nan,0,0,nan
gene_1061,0,0,nan,0,89,nan,0,0,nan
gene_1062,0,0,nan,1,93,nan,0,0,nan
gene_1063,0,0,nan,9,228,nan,0,0,nan
gene_1064,0,0,nan,4,589,nan,0,0,nan
gene_1065,0,0,nan,0,38,0.214736,0,0,nan
gene_1066,0,0,nan,1,163,nan,0,0,nan
gene_1067,0,0,nan,0,11,nan,0,0,nan
gene_1068,0,0,nan,26,249,nan,0,0,nan
gene_1069,0,0,nan,2,87,nan,0,0,nan
gene_1070,0,0,nan,7,206,nan,0,0,nan
gene_1071,0,0,nan,0,61,nan,0,0,nan
gene_1072,0,0,nan,9,365,nan,0,0,nan
gene_1073,0,0,nan,47,494,0.299884,0,0,nan
gene_1074,0,0,nan,0,0,nan,0,0,nan
gene_1075,0,0,nan,1,182,nan,0,0,nan
gene_1076,0,0,nan,0,6,nan,0,0,nan
gene_1077,0,0,nan,0,0,nan,0,0,nan
gene_1078,0,0,nan,0,0,nan,0,0,nan
gene_1079,0,0,nan,4,322,nan,0,0,nan
gene_1080,0,0,nan,0,0,nan,0,0,nan
gene_1081,0,0,nan,0,5,nan,0,0,nan
gene_1082,0,0,nan,24,632,nan,0,0,nan
gene_1083,0,0,nan,0,105,nan,0,0,nan
gene_1084,0,0,nan,0,102,nan,0,0,nan
gene_1085,0,0,nan,83,1063,nan,0,0,nan
gene_1086,0,0,nan,2,35,nan,0,0,nan
gene_1087,0,0,nan,18,196,nan,0,0,nan
gene_1088,0,0,nan,5,433,nan,0,0,nan
gene_1089,0,0,nan,0,30,nan,0,0,nan
gene_1090,0,0,nan,47,796,0.280248,0,0,nan
gene_1091,0,0,nan,1,65,nan,0,0,nan
gene_1092,0,0,nan,3,686,nan,0,0,nan
gene_1093,0,0,nan,0,0,nan,0,0,nan
gene_1094,0,0,nan,36,496,nan,0,0,nan
gene_1095,0,0,nan,0,31,nan,0,0,nan
gene_1096,0,0,nan,0,40,nan,0,0,nan
gene_1097,0,0,nan,15,531,nan,0,0,nan
gene_1098,0,0,nan,3,293,nan,0,0,nan
gene_1099,0,0,nan,9,540,nan,0,0,nan
gene_1100,0,0,nan,8,647,nan,0,0,nan
gene_1101,0,0,nan,0,0,nan,0,0,nan
gene_1102,0,0,nan,3,13,nan,0,0,nan
gene_1103,0,0,nan,0,4,nan,0,0,nan
gene_1104,0,0,nan,4,515,nan,0,0,nan
gene_1105,0,0,nan,14,230,nan,0,0,nan
gene_1106,0,0,nan,0,161,nan,0,0,nan
gene_1107,0,0,nan,4,25,nan,0,0,nan
gene_1108,0,0,nan,2,227,nan,0,0,nan
gene_1109,0,0,nan,1,242,nan,0,0,nan
gene_1110,0,0,nan,0,331,nan,0,0,nan
gene_1111,0,0,nan,0,86,nan,0,0,nan
gene_1112,0,0,nan,0,15,nan,0,0,nan
gene_1113,0,0,nan,4,119,nan,0,0,nan
gene_1114,0,0,nan,2,174,nan,0,0,nan
gene_1115,0,0,nan,9,512,nan,0,0,nan
gene_1116,0,0,nan,0,36,nan,0,0,nan
gene_1117,0,0,nan,45,989,nan,0,0,nan
gene_1118,0,0,nan,0,0,nan,0,0,nan
gene_1119,0,0,nan,10,584,nan,0,0,nan
gene_1120,0,0,nan,0,9,nan,0,0,nan
gene_1121,0,0,nan,12,255,nan,0,0,nan
gene_1122,0,0,nan,4,341,nan,0,0,nan
gene_1123,0,0,nan,0,71,nan,0,0,nan
gene_1124,0,0,nan,0,3,nan,0,0,nan
gene_1125,0,0,nan,11,263,nan,0,0,nan
gene_1126,0,0,nan,3,526,nan,0,0,nan
gene_1127,0,0,nan,0,10,nan,0,0,nan
gene_1128,0,0,nan,15,139,nan,0,0,nan
gene_1129,0,0,nan,4,287,nan,0,0,nan
gene_1130,0,0,nan,0,23,nan,0,0,nan
gene_1131,0,0,nan,0,3,nan,0,0,nan
gene_1132,0,0,nan,0,47,nan,0,0,nan
gene_1133,0,0,nan,1,188,nan,0,0,nan
gene_1134,0,0,nan,0,115,nan,0,0,nan
gene_1135,0,0,nan,0,3,nan,0,0,nan
gene_1136,0,0,nan,0,29,nan,0,0,nan
gene_1137,0,0,nan,0,21,nan,0,0,nan
gene_1138,0,0,nan,2,401,nan,0,0,nan
gene_1139,0,0,nan,1,327,nan,0,0,nan
gene_1140,0,0,nan,45,655,nan,0,0,nan
gene_1141,0,0,nan,0,0,nan,0,0,nan
gene_1142,0,0,nan,1,45,nan,0,0,nan
gene_1143,0,0,nan,1,409,nan,0,0,nan
gene_1144,0,0,nan,10,263,nan,0,0,nan
gene_1145,0,0,nan,1,130,nan,0,0,nan
gene_1146,0,0,nan,0,0,nan,0,0,nan
gene_1147,0,0,nan,1,207,nan,0,0,nan
gene_1148,0,0,nan,2,557,nan,0,0,nan
gene_1149,0,0,nan,5,660,nan,0,0,nan
gene_1150,0,0,nan,0,81,nan,0,0,nan
gene_1151,0,0,nan,0,0,nan,0,0,nan
gene_1152,0,0,nan,0,13,nan,0,0,nan
gene_1153,0,0,nan,2,455,nan,0,0,nan
gene_1154,0,0,nan,9,54,nan,0,0,nan
gene_1155,0,0,nan,18,379,nan,0,0,nan
gene_1156,0,0,nan,8,370,0.176057,0,0,nan
gene_1157,0,0,nan,0,26,nan,0,0,nan
gene_1158,0,0,nan,0,17,nan,0,0,nan
gene_1159,0,0,nan,0,232,nan,0,0,nan
gene_1160,0,0,nan,16,307,nan,0,0,nan
gene_1161,0,0,nan,25,702,nan,0,0,nan
gene_1162,0,0,nan,0,118,nan,0,0,nan
gene_1163,0,0,nan,0,37,nan,0,0,nan
gene_1164,0,0,nan,1,108,nan,0,0,nan
gene_1165,0,0,nan,13,463,nan,0,0,nan
gene_1166,0,0,nan,0,0,nan,0,0,nan
gene_1167,0,0,nan,23,432,nan,0,0,nan
gene_1168,0,0,nan,41,962,nan,0,0,nan
gene_1169,0,0,nan,15,304,nan,0,0,nan
gene_1170,0,0,nan,0,3,0.549829,0,0,nan
gene_1171,0,0,nan,3,104,0.555658,0,0,nan
gene_1172,0,0,nan,2,210,nan,0,0,nan
gene_1173,0,0,nan,1,260,0.913428,0,0,nan
gene_1174,0,0,nan,1,64,nan,0,0,nan
gene_1175,0,0,nan,32,445,0.302662,0,0,nan
gene_1176,0,0,nan,0,66,nan,0,0,nan
gene_1177,0,0,nan,7,1076,nan,0,0,nan
gene_1178,0,0,nan,7,83,0.169597,0,0,nan
gene_1179,0,0,nan,0,582,nan,0,0,nan
gene_1180,0,0,nan,3,503,nan,0,0,nan
gene_1181,0,0,nan,0,320,nan,0,0,nan
gene_1182,0,0,nan,11,304,nan,0,0,nan
gene_1183,0,0,nan,0,62,nan,0,0,nan
gene_1184,0,0,nan,0,6,nan,0,0,nan
gene_1185,0,0,nan,27,268,nan,0,0,nan
gene_1186,0,0,nan,0,246,nan,0,0,nan
gene_1187,0,0,nan,0,4,nan,0,0,nan
gene_1188,0,0,nan,2,478,nan,0,0,nan
gene_1189,0,0,nan,0,2,nan,0,0,nan
gene_1190,0,0,nan,0,4,nan,0,0,nan
gene_1191,0,0,nan,25,385,nan,0,0,nan
gene_1192,0,0,nan,0,0,nan,0,0,nan
gene_1193,0,0,nan,1,496,nan,0,0,nan
gene_1194,0,0,nan,0,126,nan,0,0,nan
gene_1195,0,0,nan,0,7,nan,0,0,nan
gene_1196,0,0,nan,73,470,nan,0,0,nan
gene_1197,0,0,nan,7,188,nan,0,0,nan
gene_1198,0,0,nan,0,139,nan,0,0,nan
gene_1199,0,0,nan,0,0,nan,0,0,nan
gene_1200,0,0,nan,0,26,nan,0,0,nan
gene_1201,0,0,nan,0,0,nan,0,0,nan
gene_1202,0,0,nan,0,45,nan,0,0,nan
gene_1203,0,0,nan,0,42,nan,0,0,nan
gene_1204,0,0,nan,1,66,0.871474,0,0,nan
gene_1205,0,0,nan,0,66,nan,0,0,nan
gene_1206,0,0,nan,0,31,nan,0,0,nan
gene_1207,0,0,nan,2,31,nan,0,0,nan
gene_1208,0,0,nan,0,20,nan,0,0,nan
gene_1209,0,0,nan,1,16,nan,0,0,nan
gene_1210,0,0,nan,0,27,nan,0,0,nan
gene_1211,0,0,nan,60,687,nan,0,0,nan
gene_1212,0,0,nan,8,799,nan,0,0,nan
gene_1213,0,0,nan,2,41,nan,0,0,nan
gene_1214,0,0,nan,1,142,nan,0,0,nan
gene_1215,0,0,nan,0,42,nan,0,0,nan
gene_1216,0,0,nan,0,49,nan,0,0,nan
gene_1217,0,0,nan,9,88,nan,0,0,nan
gene_1218,0,0,nan,12,371,nan,0,0,nan
gene_1219,0,0,nan,0,37,nan,0,0,nan
gene_1220,0,0,nan,0,36,nan,0,0,nan
gene_1221,0,0,nan,0,35,nan,0,0,nan
gene_1222,0,0,nan,2,105,nan,0,0,nan
gene_1223,0,0,nan,0,57,nan,0,0,nan
gene_1224,0,0,nan,0,190,nan,0,0,nan
gene_1225,0,0,nan,1,41,nan,0,0,nan
gene_1226,0,0,nan,0,18,nan,0,0,nan
gene_1227,0,0,nan,2,106,nan,0,0,nan
gene_1228,0,0,nan,0,29,nan,0,0,nan
gene_1229,0,0,nan,0,46,nan,0,0,nan
gene_1230,0,0,nan,17,608,nan,0,0,nan
gene_1231,0,0,nan,0,338,nan,0,0,nan
gene_1232,0,0,nan,1,47,nan,0,0,nan
gene_1233,0,0,nan,8,189,nan,0,0,nan
gene_1234,0,0,nan,1,201,0.876072,0,0,nan
gene_1235,0,0,nan,17,480,nan,0,0,nan
gene_1236,0,0,nan,2,140,nan,0,0,nan
gene_1237,0,0,nan,0,70,nan,0,0,nan
gene_1238,0,0,nan,0,20,nan,0,0,nan
gene_1239,0,0,nan,0,0,nan,0,0,nan
gene_1240,0,0,nan,3,410,nan,0,0,nan
gene_1241,0,0,nan,4,52,nan,0,0,nan
gene_1242,0,0,nan,0,83,nan,0,0,nan
gene_1243,0,0,nan,2,196,nan,0,0,nan
gene_1244,0,0,nan,0,32,nan,0,0,nan
gene_1245,0,0,nan,18,369,nan,0,0,nan
gene_1246,0,0,nan,0,0,nan,0,0,nan
gene_1247,0,0,nan,0,1,nan,0,0,nan
gene_1248,0,0,nan,0,86,nan,0,0,nan
gene_1249,0,0,nan,8,297,nan,0,0,nan
gene_1250,0,0,nan,0,70,nan,0,0,nan
gene_1251,0,0,nan,0,65,nan,0,0,nan
gene_1252,0,0,nan,19,378,nan,0,0,nan
gene_1253,0,0,nan,0,40,nan,0,0,nan
gene_1254,0,0,nan,1,28,nan,0,0,nan
gene_1255,0,0,nan,0,92,nan,0,0,nan
gene_1256,0,0,nan,1,186,nan,0,0,nan
gene_1257,0,0,nan,0,35,nan,0,0,nan
gene_1258,0,0,nan,3,87,nan,0,0,nan
gene_1259,0,0,nan,2,74,nan,0,0,nan
gene_1260,0,0,nan,0,63,0.164095,0,0,nan
gene_1261,0,0,nan,0,22,nan,0,0,nan
gene_1262,0,0,nan,0,0,nan,0,0,nan
gene_1263,0,0,nan,0,143,nan,0,0,nan
gene_1264,0,0,nan,3,224,nan,0,0,nan
gene_1265,0,0,nan,0,124,0.525631,0,0,nan
gene_1266,0,0,nan,0,2,nan,0,0,nan
gene_1267,0,0,nan,0,159,nan,0,0,nan
gene_1268,0,0,nan,1,311,nan,0,0,nan
gene_1269,0,0,nan,0,181,nan,0,0,nan
gene_1270,0,0,nan,0,4,nan,0,0,nan
gene_1271,0,0,nan,62,427,nan,0,0,nan
gene_1272,0,0,nan,0,89,nan,0,0,nan
gene_1273,0,0,nan,0,2,nan,0,0,nan
gene_1274,0,0,nan,1,147,nan,0,0,nan
gene_1275,0,0,nan,39,485,nan,0,0,nan
gene_1276,0,0,nan,0,31,nan,0,0,nan
gene_1277,0,0,nan,18,598,nan,0,0,nan
gene_1278,0,0,nan,16,216,nan,0,0,nan
gene_1279,0,0,nan,0,22,nan,0,0,nan
gene_1280,0,0,nan,0,128,0.32155,0,0,nan
gene_1281,0,0,nan,0,22,nan,0,0,nan
gene_1282,0,0,nan,1,168,nan,0,0,nan
gene_1283,0,0,nan,0,0,nan,0,0,nan
gene_1284,0,0,nan,1,183,0.640121,0,0,nan
gene_1285,0,0,nan,0,140,nan,0,0,nan
gene_1286,0,0,nan,2,218,nan,0,0,nan
gene_1287,0,0,nan,0,37,nan,0,0,nan
gene_1288,0,0,nan,0,3,nan,0,0,nan
gene_1289,0,0,nan,0,0,nan,0,0,nan
gene_1290,0,0,nan,0,5,nan,0,0,nan
gene_1291,0,0,nan,26,840,0.71569,0,0,nan
gene_1292,0,0,nan,0,72,nan,0,0,nan
gene_1293,0,0,nan,7,589,nan,0,0,nan
gene_1294,0,0,nan,3,329,nan,0,0,nan
gene_1295,0,0,nan,0,134,nan,0,0,nan
gene_1296,0,0,nan,0,109,nan,0,0,nan
gene_1297,0,0,nan,3,472,nan,0,0,nan
gene_1298,0,0,nan,0,0,nan,0,0,nan
gene_1299,0,0,nan,0,0,nan,0,0,nan
gene_1300,0,0,nan,28,498,nan,0,0,nan
gene_1301,0,0,nan,0,350,nan,0,0,nan
gene_1302,0,0,nan,0,326,nan,0,0,nan
gene_1303,0,0,nan,0,45,nan,0,0,nan
gene_1304,0,0,nan,0,0,nan,0,0,nan
gene_1305,0,0,nan,4,36,nan,0,0,nan
gene_1306,0,0,nan,4,303,nan,0,0,nan
gene_1307,0,0,nan,0,61,nan,0,0,nan
gene_1308,0,0,nan,0,71,nan,0,0,nan
gene_1309,0,0,nan,0,108,nan,0,0,nan
gene_1310,0,0,nan,3,214,nan,0,0,nan
gene_1311,0,0,nan,1,235,nan,0,0,nan
gene_1312,0,0,nan,0,45,nan,0,0,nan
gene_1313,0,0,nan,1,91,nan,0,0,nan
gene_1314,0,0,nan,2,69,nan,0,0,nan
gene_1315,0,0,nan,12,22,nan,0,0,nan
gene_1316,0,0,nan,7,548,nan,0,0,nan
gene_1317,0,0,nan,29,576,nan,0,0,nan
gene_1318,0,0,nan,80,1067,nan,0,0,nan
gene_1319,0,0,nan,30,742,nan,0,0,nan
gene_1320,0,0,nan,3,247,nan,0,0,nan
gene_1321,0,0,nan,28,268,nan,0,0,nan
gene_1322,0,0,nan,25,448,nan,0,0,nan
gene_1323,0,0,nan,0,0,nan,0,0,nan
gene_1324,0,0,nan,25,681,nan,0,0,nan
gene_1325,0,0,nan,0,1,nan,0,0,nan
gene_1326,0,0,nan,3,146,nan,0,0,nan
gene_1327,0,0,nan,3,165,nan,0,0,nan
gene_1328,0,0,nan,0,282,nan,0,0,nan
gene_1329,0,0,nan,11,304,nan,0,0,nan
gene_1330,0,0,nan,3,203,nan,0,0,nan
gene_1331,0,0,nan,7,427,0.24407,0,0,nan
gene_1332,0,0,nan,0,0,nan,0,0,nan
gene_1333,0,0,nan,50,286,nan,0,0,nan
gene_1334,0,0,nan,0,62,nan,0,0,nan
gene_1335,0,0,nan,0,96,nan,0,0,nan
gene_1336,0,0,nan,0,56,nan,0,0,nan
gene_1337,0,0,nan,4,182,nan,0,0,nan
gene_1338,0,0,nan,18,213,0.696444,0,0,nan
gene_1339,0,0,nan,1,293,nan,0,0,nan
gene_1340,0,0,nan,0,5,nan,0,0,nan
gene_1341,0,0,nan,0,56,nan,0,0,nan
gene_1342,0,0,nan,0,0,nan,0,0,nan
gene_1343,0,0,nan,0,0,nan,0,0,nan
gene_1344,0,0,nan,0,21,nan,0,0,nan
gene_1345,0,0,nan,0,0,nan,0,0,nan
gene_1346,0,0,nan,0,23,nan,0,0,nan
gene_1347,0,0,nan,0,75,nan,0,0,nan
gene_1348,0,0,nan,3,89,nan,0,0,nan
gene_1349,0,0,nan,0,56,nan,0,0,nan
gene_1350,0,0,nan,0,206,nan,0,0,nan
gene_1351,0,0,nan,46,536,0.429591,0,0,nan
gene_1352,0,0,nan,5,33,nan,0,0,nan
gene_1353,0,0,nan,5,210,nan,0,0,nan
gene_1354,0,0,nan,1,195,nan,0,0,nan
gene_1355,0,0,nan,0,0,nan,0,0,nan
gene_1356,0,0,nan,6,261,nan,0,0,nan
gene_1357,0,0,nan,13,365,nan,0,0,nan
gene_1358,0,0,nan,17,389,nan,0,0,nan
gene_1359,0,0,nan,7,274,nan,0,0,nan
gene_1360,0,0,nan,0,41,nan,0,0,nan
gene_1361,0,0,nan,1,92,nan,0,0,nan
gene_1362,0,0,nan,0,4,nan,0,0,nan
gene_1363,0,0,nan,11,202,nan,0,0,nan
gene_1364,0,0,nan,2,50,nan,0,0,nan
gene_1365,0,0,nan,2,107,nan,0,0,nan
gene_1366,0,0,nan,0,0,nan,0,0,nan
gene_1367,0,0,nan,0,26,nan,0,0,nan
gene_1368,0,0,nan,23,302,nan,0,0,nan
gene_1369,0,0,nan,0,101,nan,0,0,nan
gene_1370,0,0,nan,0,0,nan,0,0,nan
gene_1371,0,0,nan,5,179,nan,0,0,nan
gene_1372,0,0,nan,9,262,nan,0,0,nan
gene_1373,0,0,nan,0,0,nan,0,0,nan
gene_1374,0,0,nan,31,293,nan,0,0,nan
gene_1375,0,0,nan,2,206,nan,0,0,nan
gene_1376,0,0,nan,0,83,nan,0,0,nan
gene_1377,0,0,nan,0,31,nan,0,0,nan
gene_1378,0,0,nan,1,106,nan,0,0,nan
gene_1379,0,0,nan,1,264,nan,0,0,nan
gene_1380,0,0,nan,17,247,nan,0,0,nan
gene_1381,0,0,nan,0,142,nan,0,0,nan
gene_1382,0,0,nan,0,0,nan,0,0,nan
gene_1383,0,0,nan,0,241,0.311237,0,0,nan
gene_1384,0,0,nan,9,208,nan,0,0,nan
gene_1385,0,0,nan,0,37,nan,0,0,nan
gene_1386,0,0,nan,0,226,nan,0,0,nan
gene_1387,0,0,nan,0,82,nan,0,0,nan
gene_1388,0,0,nan,13,404,nan,0,0,nan
gene_1389,0,0,nan,0,14,nan,0,0,nan
gene_1390,0,0,nan,0,89,nan,0,0,nan
gene_1391,0,0,nan,0,0,nan,0,0,nan
gene_1392,0,0,nan,0,46,nan,0,0,nan
gene_1393,0,0,nan,8,192,nan,0,0,nan
gene_1394,0,0,nan,7,505,nan,0,0,nan
gene_1395,0,0,nan,0,197,nan,0,0,nan
gene_1396,0,0,nan,2,459,0.260358,0,0,nan
gene_1397,0,0,nan,0,0,nan,0,0,nan
gene_1398,0,0,nan,7,94,nan,0,0,nan
gene_1399,0,0,nan,0,2,nan,0,0,nan
gene_1400,0,0,nan,0,0,nan,0,0,nan
gene_1401,0,0,nan,0,52,nan,0,0,nan
gene_1402,0,0,nan,0,0,nan,0,0,nan
gene_1403,0,0,nan,0,1,nan,0,0,nan
gene_1404,0,0,nan,0,0,nan,0,0,nan
gene_1405,0,0,nan,0,0,nan,0,0,nan
gene_1406,0,0,nan,0,5,nan,0,0,nan
gene_1407,0,0,nan,3,581,nan,0,0,nan
gene_1408,0,0,nan,1,47,nan,0,0,nan
gene_1409,0,0,nan,1,391,0.406619,0,0,nan
gene_1410,0,0,nan,0,152,nan,0,0,nan
gene_1411,0,0,nan,0,0,nan,0,0,nan
gene_1412,0,0,nan,1,38,nan,0,0,nan
gene_1413,0,0,nan,0,0,nan,0,0,nan
gene_1414,0,0,nan,0,63,nan,0,0,nan
gene_1415,0,0,nan,0,107,nan,0,0,nan
gene_1416,0,0,nan,0,0,nan,0,0,nan
gene_1417,0,0,nan,0,0,nan,0,0,nan
gene_1418,0,0,nan,11,349,nan,0,0,nan
gene_1419,0,0,nan,2,205,nan,0,0,nan
gene_1420,0,0,nan,0,0,nan,0,0,nan
gene_1421,0,0,nan,0,224,0.851928,0,0,nan
gene_1422,0,0,nan,9,697,nan,0,0,nan
gene_1423,0,0,nan,0,130,nan,0,0,nan
gene_1424,0,0,nan,0,343,0.573406,0,0,nan
gene_1425,0,0,nan,0,0,nan,0,0,nan
gene_1426,0,0,nan,0,11,nan,0,0,nan
gene_1427,0,0,nan,1,62,nan,0,0,nan
gene_1428,0,0,nan,1,184,nan,0,0,nan
gene_1429,0,0,nan,0,9,nan,0,0,nan
gene_1430,0,0,nan,0,0,nan,0,0,nan
gene_1431,0,0,nan,4,574,nan,0,0,nan
gene_1432,0,0,nan,0,2,nan,0,0,nan
gene_1433,0,0,nan,0,30,nan,0,0,nan
gene_1434,0,0,nan,2,211,0.1031,0,0,nan
gene_1435,0,0,nan,0,116,nan,0,0,nan
gene_1436,0,0,nan,0,34,nan,0,0,nan
gene_1437,0,0,nan,19,248,nan,0,0,nan
gene_1438,0,0,nan,1,22,nan,0,0,nan
gene_1439,0,0,nan,0,3,nan,0,0,nan
gene_1440,0,0,nan,7,151,nan,0,0,nan
gene_1441,0,0,nan,4,148,nan,0,0,nan
gene_1442,0,0,nan,0,16,nan,0,0,nan
gene_1443,0,0,nan,10,181,nan,0,0,nan
gene_1444,0,0,nan,0,8,nan,0,0,nan
gene_1445,0,0,nan,1,449,nan,0,0,nan
gene_1446,0,0,nan,3,119,nan,0,0,nan
gene_1447,0,0,nan,18,471,nan,0,0,nan
gene_1448,0,0,nan,0,66,nan,0,0,nan
gene_1449,0,0,nan,0,129,nan,0,0,nan
gene_1450,0,0,nan,0,62,nan,0,0,nan
gene_1451,0,0,nan,0,155,nan,0,0,nan
gene_1452,0,0,nan,3,85,nan,0,0,nan
gene_1453,0,0,nan,88,727,nan,0,0,nan
gene_1454,0,0,nan,68,531,nan,0,0,nan
gene_1455,0,0,nan,5,198,nan,0,0,nan
gene_1456,0,0,nan,1,143,nan,0,0,nan
gene_1457,0,0,nan,0,0,nan,0,0,nan
gene_1458,0,0,nan,2,102,nan,0,0,nan
gene_1459,0,0,nan,0,1,nan,0,0,nan
gene_1460,0,0,nan,19,564,nan,0,0,nan
gene_1461,0,0,nan,0,177,nan,0,0,nan
gene_1462,0,0,nan,2,380,nan,0,0,nan
gene_1463,0,0,nan,8,115,nan,0,0,nan
gene_1464,0,0,nan,4,222,nan,0,0,nan
gene_1465,0,0,nan,0,2,nan,0,0,nan
gene_1466,0,0,nan,2,518,nan,0,0,nan
gene_1467,0,0,nan,12,227,nan,0,0,nan
gene_1468,0,0,nan,38,241,nan,0,0,nan
gene_1469,0,0,nan,0,295,nan,0,0,nan
gene_1470,0,0,nan,0,30,nan,0,0,nan
gene_1471,0,0,nan,0,7,nan,0,0,nan
gene_1472,0,0,nan,0,242,nan,0,0,nan
gene_1473,0,0,nan,8,367,nan,0,0,nan
gene_1474,0,0,nan,1,287,0.314165,0,0,nan
gene_1475,0,0,nan,2,45,nan,0,0,nan
gene_1476,0,0,nan,3,225,nan,0,0,nan
gene_1477,0,0,nan,0,64,nan,0,0,nan
gene_1478,0,0,nan,3,201,nan,0,0,nan
gene_1479,0,0,nan,0,11,nan,0,0,nan
gene_1480,0,0,nan,1,189,nan,0,0,nan
gene_1481,0,0,nan,0,25,nan,0,0,nan
gene_1482,0,0,nan,0,0,nan,0,0,nan
gene_1483,0,0,nan,0,10,nan,0,0,nan
gene_1484,0,0,nan,0,160,nan,0,0,nan
gene_1485,0,0,nan,0,203,nan,0,0,nan
gene_1486,0,0,nan,3,72,nan,0,0,nan
gene_1487,0,0,nan,0,0,nan,0,0,nan
gene_1488,0,0,nan,0,291,nan,0,0,nan
