# Matched-pair tests of symmetry
# This file can be read in MS Excel or in R with command:
#    dat=read.csv('sym.symtest.csv',comment.char='#')
# Columns are comma-separated with following meanings:
#    Name:    Partition name
#    SymSig:  Number of significant sequence pairs by test of symmetry
#    SymNon:  Number of non-significant sequence pairs by test of symmetry
#    SymPval: P-value for maximum test of symmetry
#    MarSig:  Number of significant sequence pairs by test of marginal symmetry
#    MarNon:  Number of non-significant sequence pairs by test of marginal symmetry
#    MarPval: P-value for maximum test of marginal symmetry
#    IntSig:  Number of significant sequence pairs by test of internal symmetry
#    IntNon:  Number of non-significant sequence pairs by test of internal symmetry
#    IntPval: P-value for maximum test of internal symmetry
Name,SymSig,SymNon,SymPval,MarSig,MarNon,MarPval,IntSig,IntNon,IntPval
gene_0890,0,902,0.363735,0,0,nan,0,0,nan
gene_0891,0,736,0.378155,4,112,nan,2,114,nan
gene_0892,0,1825,0.336471,0,214,nan,1,213,nan
gene_0893,1,1819,0.464448,11,441,nan,3,449,nan
gene_0894,2,1015,0.43347,27,41,nan,0,68,nan
gene_0895,0,1591,0.422454,0,3,nan,0,3,nan
gene_0896,0,1436,0.534146,23,772,nan,2,793,nan
gene_0897,0,1945,0.524639,3,240,nan,1,241,nan
gene_0898,7,1461,0.447812,17,256,nan,0,273,nan
gene_0899,0,1711,0.39577,0,131,nan,2,129,nan
gene_0900,0,1195,0.317311,1,95,nan,0,96,nan
gene_0901,0,1535,0.450299,16,505,0.286126,0,521,0.663365
gene_0902,0,1167,0.445926,0,79,0.228808,0,79,0.844549
gene_0903,0,1034,0.450299,0,0,nan,0,0,nan
gene_0904,0,1646,0.307353,0,32,nan,0,32,nan
gene_0905,5,1574,0.524639,21,230,nan,0,251,nan
gene_0906,0,1485,0.592157,3,368,nan,0,371,nan
gene_0907,0,1523,0.657278,2,545,nan,8,539,nan
gene_0908,0,1356,0.380524,11,529,nan,0,540,nan
gene_0909,0,974,0.406006,0,7,nan,0,7,nan
gene_0910,0,2143,0.528919,10,852,nan,4,858,nan
gene_0911,0,1873,0.317311,14,771,nan,5,780,nan
gene_0912,0,1950,0.391073,6,855,nan,1,860,nan
gene_0913,0,1830,0.746825,0,165,nan,1,164,nan
gene_0914,0,1429,0.621044,5,161,nan,2,164,nan
gene_0915,3,1593,0.304509,52,757,0.241002,2,807,0.409169
gene_0916,0,1826,0.466745,1,252,nan,0,253,nan
gene_0917,0,1172,0.432013,4,12,nan,0,16,nan
gene_0918,1,1524,0.41802,16,612,0.272779,2,626,0.63039
gene_0919,0,1204,0.602298,1,32,nan,0,33,nan
gene_0920,1,1504,0.595482,6,39,nan,0,45,nan
gene_0921,0,926,0.58514,7,204,nan,1,210,nan
gene_0922,0,2145,0.5957,0,0,nan,0,0,nan
gene_0923,1,2339,0.543754,29,1156,nan,2,1183,nan
gene_0924,0,1830,0.195499,1,10,nan,0,11,nan
gene_0925,0,1540,0.484735,0,0,nan,0,0,nan
gene_0926,1,1527,0.528919,21,486,nan,1,506,nan
gene_0927,1,1482,0.406006,17,372,nan,3,386,nan
gene_0928,0,813,0.367879,22,225,nan,1,246,nan
gene_0929,0,2415,0.441632,0,94,nan,0,94,nan
gene_0930,0,1886,0.391625,0,0,nan,0,0,nan
gene_0931,8,1295,0.528919,20,161,nan,0,181,nan
gene_0932,0,1194,0.526341,0,20,nan,0,20,nan
gene_0933,0,1891,0.367527,3,259,nan,1,261,nan
gene_0934,0,1059,0.317311,0,126,nan,5,121,nan
gene_0935,0,1651,0.406006,16,275,nan,3,288,nan
gene_0936,0,818,0.664123,0,77,nan,0,77,nan
gene_0937,0,1120,0.543813,1,43,nan,0,44,nan
gene_0938,0,1889,0.600556,7,943,nan,4,946,nan
gene_0939,0,1651,0.627823,0,25,nan,1,24,nan
gene_0940,0,2065,0.524639,5,111,nan,0,116,nan
gene_0941,1,1484,0.536551,1,63,nan,1,63,nan
gene_0942,0,1653,0.367879,0,54,nan,2,52,nan
gene_0943,3,935,0.536633,54,293,nan,0,347,nan
gene_0944,4,1351,0.412528,37,204,nan,3,238,nan
gene_0945,0,1348,0.437274,0,76,nan,1,75,nan
gene_0946,0,1124,0.440493,0,0,nan,0,0,nan
gene_0947,0,1522,0.549416,14,781,nan,2,793,nan
gene_0948,0,1060,0.524639,1,318,nan,0,319,nan
gene_0949,1,1484,0.41588,26,563,nan,4,585,nan
gene_0950,0,1596,0.557686,0,136,nan,0,136,nan
gene_0951,0,1084,0.317311,0,23,nan,3,20,nan
gene_0952,0,669,0.367879,1,125,nan,1,125,nan
gene_0953,0,1322,0.485481,28,998,0.284555,7,1019,0.661568
gene_0954,0,1079,0.317311,3,329,nan,3,329,nan
gene_0955,0,1159,0.367879,7,198,nan,1,204,nan
gene_0956,4,1942,0.647654,29,709,nan,1,737,nan
gene_0957,1,1646,0.437274,26,810,nan,2,834,nan
gene_0958,0,1888,0.643382,10,777,nan,8,779,nan
gene_0959,2,899,0.332944,9,208,nan,1,216,nan
gene_0960,0,2207,0.528919,0,45,nan,1,44,nan
gene_0961,0,2145,0.715566,3,624,nan,11,616,nan
gene_0962,0,1828,0.690713,0,45,nan,0,45,nan
gene_0963,0,1420,0.42888,1,351,nan,0,352,nan
gene_0964,0,2056,0.238779,0,0,nan,0,0,nan
gene_0965,0,1169,0.500285,2,149,nan,0,151,nan
gene_0966,0,1829,0.307853,0,3,nan,0,3,nan
gene_0967,0,1890,0.579861,0,0,nan,0,0,nan
gene_0968,0,1273,0.42319,7,266,nan,0,273,nan
gene_0969,2,1478,0.441453,6,232,nan,0,238,nan
gene_0970,2,1270,0.542197,1,75,nan,0,76,nan
gene_0971,1,1362,0.518975,0,41,nan,0,41,nan
gene_0972,13,1939,0.367879,0,58,nan,0,58,nan
gene_0973,0,1364,0.500244,4,86,nan,1,89,nan
gene_0974,0,2415,0.33944,0,1,nan,0,1,nan
gene_0975,1,1821,0.367879,0,46,nan,0,46,nan
gene_0976,0,1711,0.812817,0,0,nan,0,0,nan
gene_0977,1,2276,0.460771,0,0,nan,0,0,nan
gene_0978,0,1225,0.557825,0,51,nan,0,51,nan
gene_0979,0,1699,0.406006,0,0,nan,0,0,nan
gene_0980,3,2341,0.373844,7,241,nan,0,248,nan
gene_0981,0,2061,0.437274,8,515,nan,2,521,nan
gene_0982,0,1176,0.279931,1,248,nan,3,246,nan
gene_0983,0,1756,0.539749,0,0,nan,0,0,nan
gene_0984,2,1301,0.41588,0,42,nan,0,42,nan
gene_0985,0,2142,0.318678,0,0,nan,0,0,nan
gene_0986,0,1540,0.585157,0,4,nan,0,4,nan
gene_0987,0,1476,0.317311,0,5,nan,0,5,nan
gene_0988,1,2079,0.247992,2,625,nan,0,627,nan
gene_0989,1,1299,0.560739,7,170,nan,1,176,nan
gene_0990,0,1236,0.500413,0,12,nan,0,12,nan
gene_0991,2,1651,0.42888,27,958,nan,12,973,nan
gene_0992,0,1637,0.70293,0,72,nan,0,72,nan
gene_0993,1,927,0.456836,4,64,nan,0,68,nan
gene_0994,1,1269,0.41588,0,215,nan,2,213,nan
gene_0995,0,1767,0.391625,5,452,nan,1,456,nan
gene_0996,0,1651,0.314154,8,310,0.216878,0,318,0.589143
gene_0997,0,2075,0.345956,1,158,nan,1,158,nan
gene_0998,0,628,0.602298,0,0,nan,0,0,nan
gene_0999,0,861,0.500134,0,14,nan,1,13,nan
gene_1000,0,1128,0.572999,4,56,nan,0,60,nan
gene_1001,0,1271,0.651729,0,6,nan,0,6,nan
gene_1002,0,1225,0.155083,0,1,nan,0,1,nan
gene_1003,0,1485,0.349882,3,129,nan,0,132,nan
gene_1004,2,1872,0.42888,10,467,nan,5,472,nan
gene_1005,0,1468,0.391625,2,65,nan,0,67,nan
gene_1006,0,1641,0.631235,0,75,nan,0,75,nan
gene_1007,2,822,0.42319,4,167,nan,1,170,nan
gene_1008,1,1591,0.390204,4,94,nan,0,98,nan
gene_1009,0,981,0.42319,20,300,nan,1,319,nan
gene_1010,0,1122,0.43347,0,25,nan,0,25,nan
gene_1011,0,1120,0.571486,0,24,nan,0,24,nan
gene_1012,0,1522,0.695741,14,428,nan,6,436,nan
gene_1013,0,1997,0.406006,2,451,nan,3,450,nan
gene_1014,0,815,0.44568,0,0,nan,0,0,nan
gene_1015,1,692,0.467738,0,224,0.234031,0,224,0.75793
gene_1016,0,1471,0.437274,0,30,nan,0,30,nan
gene_1017,1,1101,0.631235,19,148,nan,0,167,nan
gene_1018,0,1415,0.500518,0,23,nan,0,23,nan
gene_1019,0,986,0.146224,1,104,nan,0,105,nan
gene_1020,0,1236,0.41588,6,104,nan,0,110,nan
gene_1021,1,1121,0.265026,0,0,nan,0,0,nan
gene_1022,0,2130,0.340511,3,344,nan,4,343,nan
gene_1023,0,1174,0.373844,1,94,nan,0,95,nan
gene_1024,0,972,0.534146,5,222,nan,1,226,nan
gene_1025,0,1596,0.449509,0,18,0.541518,0,18,0.325769
gene_1026,0,943,0.382052,0,28,nan,1,27,nan
gene_1027,0,1536,0.536633,0,85,nan,0,85,nan
gene_1028,0,1158,0.571705,4,140,nan,0,144,nan
gene_1029,0,1756,0.300708,4,594,nan,3,595,nan
gene_1030,0,844,0.320847,1,79,nan,2,78,nan
gene_1031,0,970,0.317311,0,10,nan,0,10,nan
gene_1032,0,1539,0.602192,0,482,nan,1,481,nan
gene_1033,0,1219,0.717015,28,445,0.505015,2,471,0.766986
gene_1034,0,492,0.518975,7,211,nan,0,218,nan
gene_1035,0,1891,0.21071,3,516,0.0558239,3,516,0.624707
gene_1036,0,2204,0.317311,0,0,nan,0,0,nan
gene_1037,0,1950,0.449711,1,414,nan,8,407,nan
gene_1038,0,2141,0.437274,0,0,nan,0,0,nan
gene_1039,0,1079,0.391625,2,243,nan,2,243,nan
gene_1040,0,1322,0.261464,0,207,nan,1,206,nan
gene_1041,0,1891,0.482212,0,133,nan,1,132,nan
gene_1042,0,1430,0.485305,0,6,nan,0,6,nan
gene_1043,0,1128,0.606303,0,0,nan,0,0,nan
gene_1044,0,1426,0.500373,0,0,nan,0,0,nan
gene_1045,0,1429,0.547466,0,41,nan,0,41,nan
gene_1046,0,1485,0.329337,0,7,nan,0,7,nan
gene_1047,0,602,0.392019,9,117,nan,1,125,nan
gene_1048,0,1820,0.342296,29,1033,nan,6,1056,nan
gene_1049,0,1261,0.317311,3,319,nan,3,319,nan
gene_1050,0,1928,0.357518,11,772,nan,2,781,nan
gene_1051,0,1889,0.203377,0,252,nan,0,252,nan
gene_1052,0,1166,0.367879,0,0,nan,0,0,nan
gene_1053,0,1657,0.537901,10,343,nan,2,351,nan
gene_1054,6,1268,0.41588,40,381,nan,0,421,nan
gene_1055,0,1401,0.40173,1,127,nan,1,127,nan
gene_1056,0,1066,0.451417,11,414,nan,2,423,nan
gene_1057,0,697,0.235144,4,163,0.0456285,1,166,0.80494
gene_1058,0,1163,0.406006,0,9,nan,0,9,nan
gene_1059,0,1320,0.621729,3,151,nan,0,154,nan
gene_1060,5,2004,0.554728,51,875,nan,3,923,nan
gene_1061,0,980,0.68317,0,89,nan,1,88,nan
gene_1062,0,872,0.373844,1,93,nan,0,94,nan
gene_1063,0,1101,0.317311,9,228,nan,0,237,nan
gene_1064,0,1694,0.544797,4,589,nan,5,588,nan
gene_1065,0,1483,0.249901,0,38,0.214736,0,38,0.394487
gene_1066,5,1310,0.406006,1,163,nan,0,164,nan
gene_1067,0,1767,0.317311,0,11,nan,0,11,nan
gene_1068,5,1515,0.328532,26,249,nan,0,275,nan
gene_1069,0,842,0.406006,2,87,nan,1,88,nan
gene_1070,0,1356,0.441453,7,206,nan,1,212,nan
gene_1071,0,1874,0.443263,0,61,nan,0,61,nan
gene_1072,0,1251,0.406006,9,365,nan,0,374,nan
gene_1073,0,2278,0.368168,47,494,0.299884,0,541,0.451622
gene_1074,0,1710,0.27943,0,0,nan,0,0,nan
gene_1075,0,896,0.441453,1,182,nan,1,182,nan
gene_1076,0,739,0.550945,0,6,nan,0,6,nan
gene_1077,0,1420,0.391625,0,0,nan,0,0,nan
gene_1078,0,1653,0.764085,0,0,nan,0,0,nan
gene_1079,3,1320,0.45793,4,322,nan,1,325,nan
gene_1080,0,1705,0.560282,0,0,nan,0,0,nan
gene_1081,0,1373,0.500676,0,5,nan,0,5,nan
gene_1082,1,1574,0.367879,24,632,nan,4,652,nan
gene_1083,0,2137,0.500788,0,105,nan,0,105,nan
gene_1084,0,1652,0.404544,0,102,nan,0,102,nan
gene_1085,3,1813,0.310385,83,1063,nan,4,1142,nan
gene_1086,0,861,0.640477,2,35,nan,0,37,nan
gene_1087,1,860,0.332594,18,196,nan,0,214,nan
gene_1088,0,1679,0.437765,5,433,nan,0,438,nan
gene_1089,0,1539,0.397504,0,30,nan,1,29,nan
gene_1090,0,1275,0.463027,47,796,0.280248,1,842,0.595879
gene_1091,0,1169,0.222979,1,65,nan,0,66,nan
gene_1092,0,1768,0.367879,3,686,nan,4,685,nan
gene_1093,0,1814,0.317311,0,0,nan,0,0,nan
gene_1094,2,1735,0.405761,36,496,nan,1,531,nan
gene_1095,0,1424,0.438784,0,31,nan,0,31,nan
gene_1096,0,1596,0.288795,0,40,nan,1,39,nan
gene_1097,0,2080,0.746769,15,531,nan,2,544,nan
gene_1098,1,1885,0.367879,3,293,nan,3,293,nan
gene_1099,1,2078,0.500157,9,540,nan,3,546,nan
gene_1100,2,1704,0.317311,8,647,nan,1,654,nan
gene_1101,0,1424,0.284256,0,0,nan,0,0,nan
gene_1102,0,1424,0.56546,3,13,nan,0,16,nan
gene_1103,0,1326,0.495366,0,4,nan,0,4,nan
gene_1104,0,2068,0.347463,4,515,nan,0,519,nan
gene_1105,0,988,0.42888,14,230,nan,2,242,nan
gene_1106,0,770,0.317311,0,161,nan,0,161,nan
gene_1107,0,1120,0.378155,4,25,nan,0,29,nan
gene_1108,0,729,0.519798,2,227,nan,0,229,nan
gene_1109,0,1507,0.320847,1,242,nan,0,243,nan
gene_1110,0,2139,0.58514,0,331,nan,2,329,nan
gene_1111,0,845,0.261464,0,86,nan,0,86,nan
gene_1112,0,1377,0.591154,0,15,nan,0,15,nan
gene_1113,0,1045,0.406006,4,119,nan,1,122,nan
gene_1114,0,1272,0.406006,2,174,nan,4,172,nan
gene_1115,0,1263,0.523835,9,512,nan,3,518,nan
gene_1116,0,1103,0.385547,0,36,nan,0,36,nan
gene_1117,1,1861,0.500141,45,989,nan,0,1034,nan
gene_1118,0,1171,0.449711,0,0,nan,0,0,nan
gene_1119,0,2199,0.313374,10,584,nan,3,591,nan
gene_1120,0,2069,0.527644,0,9,nan,0,9,nan
gene_1121,0,861,0.466882,12,255,nan,0,267,nan
gene_1122,0,989,0.437274,4,341,nan,0,345,nan
gene_1123,1,1767,0.279413,0,71,nan,2,69,nan
gene_1124,0,1952,0.500244,0,3,nan,0,3,nan
gene_1125,0,898,0.443263,11,263,nan,2,272,nan
gene_1126,1,1475,0.43347,3,526,nan,4,525,nan
gene_1127,0,1888,0.242045,0,10,nan,1,9,nan
gene_1128,0,885,0.522438,15,139,nan,0,154,nan
gene_1129,0,982,0.263916,4,287,nan,2,289,nan
gene_1130,0,1594,0.615961,0,23,nan,1,22,nan
gene_1131,0,1681,0.317311,0,3,nan,0,3,nan
gene_1132,1,1652,0.526524,0,47,nan,0,47,nan
gene_1133,4,1883,0.391625,1,188,nan,0,189,nan
gene_1134,0,1317,0.317311,0,115,nan,3,112,nan
gene_1135,0,1596,0.675575,0,3,nan,0,3,nan
gene_1136,0,1596,0.328532,0,29,nan,2,27,nan
gene_1137,0,1653,0.524639,0,21,nan,0,21,nan
gene_1138,0,2211,0.627823,2,401,nan,3,400,nan
gene_1139,0,1217,0.363643,1,327,nan,5,323,nan
gene_1140,1,1649,0.530387,45,655,nan,0,700,nan
gene_1141,0,1176,0.384263,0,0,nan,0,0,nan
gene_1142,0,1886,0.317311,1,45,nan,0,46,nan
gene_1143,0,1952,0.674822,1,409,nan,4,406,nan
gene_1144,0,1261,0.437274,10,263,nan,2,271,nan
gene_1145,0,1485,0.469878,1,130,nan,1,130,nan
gene_1146,0,1596,0.433012,0,0,nan,0,0,nan
gene_1147,0,1648,0.573045,1,207,nan,1,207,nan
gene_1148,0,1944,0.388841,2,557,nan,4,555,nan
gene_1149,1,1710,0.592547,5,660,nan,0,665,nan
gene_1150,0,2016,0.406006,0,81,nan,3,78,nan
gene_1151,0,990,0.154626,0,0,nan,0,0,nan
gene_1152,7,2270,0.281401,0,13,nan,0,13,nan
gene_1153,0,1953,0.440493,2,455,nan,4,453,nan
gene_1154,0,1126,0.532104,9,54,nan,0,63,nan
gene_1155,1,1421,0.440493,18,379,nan,1,396,nan
gene_1156,0,1473,0.385421,8,370,0.176057,3,375,0.594618
gene_1157,0,1999,0.589868,0,26,nan,1,25,nan
gene_1158,0,1468,0.572407,0,17,nan,0,17,nan
gene_1159,0,1375,0.287297,0,232,nan,0,232,nan
gene_1160,0,1651,0.42888,16,307,nan,1,322,nan
gene_1161,0,2003,0.317311,25,702,nan,1,726,nan
gene_1162,0,1158,0.419852,0,118,nan,1,116,nan
gene_1163,0,689,0.6269,0,37,nan,0,37,nan
gene_1164,0,1538,0.371454,1,108,nan,1,108,nan
gene_1165,0,1366,0.406006,13,463,nan,1,475,nan
gene_1166,0,627,0.473088,0,0,nan,0,0,nan
gene_1167,0,1953,0.534555,23,432,nan,2,453,nan
gene_1168,0,1584,0.369041,41,962,nan,8,995,nan
gene_1169,0,1479,0.518247,15,304,nan,0,319,nan
gene_1170,0,1224,0.482522,0,3,0.549829,0,3,0.351728
gene_1171,0,1163,0.410003,3,104,0.555658,0,107,0.292911
gene_1172,0,1538,0.443823,2,210,nan,1,211,nan
gene_1173,0,2073,0.673657,1,260,0.913428,0,261,0.302782
gene_1174,0,1538,0.382052,1,64,nan,0,65,nan
gene_1175,1,1175,0.69087,32,445,0.302662,1,476,0.820556
gene_1176,0,1160,0.37505,0,66,nan,0,66,nan
gene_1177,0,2204,0.604717,7,1076,nan,10,1073,nan
gene_1178,0,630,0.49421,7,83,0.169597,0,90,0.788063
gene_1179,0,1612,0.440493,0,582,nan,0,582,nan
gene_1180,0,1591,0.663825,3,503,nan,4,502,nan
gene_1181,0,2013,0.539749,0,320,nan,0,320,nan
gene_1182,0,861,0.367879,11,304,nan,2,313,nan
gene_1183,0,1263,0.520738,0,62,nan,0,62,nan
gene_1184,0,780,0.324142,0,6,nan,0,6,nan
gene_1185,0,650,0.451417,27,268,nan,0,295,nan
gene_1186,1,984,0.388841,0,246,nan,7,239,nan
gene_1187,1,1033,0.391625,0,4,nan,0,4,nan
gene_1188,0,1535,0.563766,2,478,nan,6,474,nan
gene_1189,2,1707,1,0,2,nan,0,2,nan
gene_1190,0,1516,0.385597,0,4,nan,0,4,nan
gene_1191,4,1517,0.332594,25,385,nan,3,407,nan
gene_1192,0,1642,0.43347,0,0,nan,0,0,nan
gene_1193,0,1378,0.500134,1,496,nan,5,492,nan
gene_1194,0,1453,0.320847,0,126,nan,0,126,nan
gene_1195,0,1540,0.39951,0,7,nan,0,7,nan
gene_1196,6,1641,0.446893,73,470,nan,0,543,nan
gene_1197,0,943,0.500934,7,188,nan,0,195,nan
gene_1198,0,2141,0.391625,0,139,nan,2,137,nan
gene_1199,0,1266,0.286653,0,0,nan,0,0,nan
gene_1200,0,1165,0.437274,0,26,nan,0,26,nan
gene_1201,0,1474,0.258428,0,0,nan,0,0,nan
gene_1202,0,1652,0.355885,0,45,nan,0,45,nan
gene_1203,0,1533,0.451417,0,42,nan,0,42,nan
gene_1204,2,1768,0.650951,1,66,0.871474,0,67,0.288959
gene_1205,1,1882,0.41588,0,66,nan,1,65,nan
gene_1206,0,1949,0.388841,0,31,nan,1,30,nan
gene_1207,0,989,0.38452,2,31,nan,0,33,nan
gene_1208,0,1584,0.43347,0,20,nan,0,20,nan
gene_1209,0,1081,0.451417,1,16,nan,0,17,nan
gene_1210,1,1174,0.42888,0,27,nan,0,27,nan
gene_1211,4,1463,0.570437,60,687,nan,0,747,nan
gene_1212,0,2165,0.597021,8,799,nan,4,803,nan
gene_1213,0,1540,0.42888,2,41,nan,0,43,nan
gene_1214,0,1524,0.350485,1,142,nan,0,143,nan
gene_1215,0,1953,0.429577,0,42,nan,0,42,nan
gene_1216,0,1259,0.437259,0,49,nan,1,48,nan
gene_1217,0,1830,0.223687,9,88,nan,0,97,nan
gene_1218,2,1587,0.500148,12,371,nan,4,379,nan
gene_1219,0,759,0.41588,0,37,nan,0,37,nan
gene_1220,0,893,0.284256,0,36,nan,0,36,nan
gene_1221,0,925,0.42888,0,35,nan,0,35,nan
gene_1222,0,1164,0.443263,2,105,nan,1,106,nan
gene_1223,0,604,0.317311,0,57,nan,0,57,nan
gene_1224,0,892,0.317311,0,190,nan,3,187,nan
gene_1225,0,1127,0.406006,1,41,nan,1,41,nan
gene_1226,0,1596,0.413096,0,18,nan,0,18,nan
gene_1227,0,1033,0.500373,2,106,nan,0,108,nan
gene_1228,0,1224,0.328532,0,29,nan,0,29,nan
gene_1229,0,1750,0.500227,0,46,nan,0,46,nan
gene_1230,1,1867,0.526524,17,608,nan,0,625,nan
gene_1231,0,1593,0.443263,0,338,nan,1,337,nan
gene_1232,0,1425,0.500148,1,47,nan,1,47,nan
gene_1233,19,1353,0.317311,8,189,nan,0,197,nan
gene_1234,0,1323,0.362315,1,201,0.876072,2,200,0.0678272
gene_1235,2,1216,0.42319,17,480,nan,2,495,nan
gene_1236,0,836,0.42319,2,140,nan,1,141,nan
gene_1237,0,1830,0.500166,0,70,nan,0,70,nan
gene_1238,0,1653,0.808344,0,20,nan,0,20,nan
gene_1239,0,1176,0.416744,0,0,nan,0,0,nan
gene_1240,1,1311,0.317311,3,410,nan,1,412,nan
gene_1241,0,891,0.367879,4,52,nan,0,56,nan
gene_1242,0,789,0.397133,0,83,nan,1,82,nan
gene_1243,0,820,0.579267,2,196,nan,0,198,nan
gene_1244,0,860,0.747378,0,32,nan,2,30,nan
gene_1245,0,1273,0.554728,18,369,nan,0,387,nan
gene_1246,0,1762,0.445483,0,0,nan,0,0,nan
gene_1247,0,1125,0.451773,0,1,nan,0,1,nan
gene_1248,0,1706,0.58514,0,86,nan,1,85,nan
gene_1249,0,1421,0.597507,8,297,nan,1,304,nan
gene_1250,0,974,0.416744,0,70,nan,1,69,nan
gene_1251,0,1743,0.369041,0,65,nan,2,63,nan
gene_1252,2,1372,0.576568,19,378,nan,1,396,nan
gene_1253,0,1482,0.367879,0,40,nan,0,40,nan
gene_1254,0,1752,0.320847,1,28,nan,1,28,nan
gene_1255,0,1094,0.317311,0,92,nan,0,92,nan
gene_1256,0,1590,0.41588,1,186,nan,0,187,nan
gene_1257,0,954,0.42319,0,35,nan,0,35,nan
gene_1258,0,641,0.500373,3,87,nan,0,90,nan
gene_1259,0,1539,0.317311,2,74,nan,1,75,nan
gene_1260,0,946,0.313562,0,63,0.164095,1,62,0.65759
gene_1261,0,2067,0.579553,0,22,nan,0,22,nan
gene_1262,0,1953,0.248236,0,0,nan,0,0,nan
gene_1263,0,741,0.44868,0,143,nan,2,141,nan
gene_1264,0,1164,0.355885,3,224,nan,1,226,nan
gene_1265,0,1172,0.48386,0,124,0.525631,0,124,0.401281
gene_1266,0,1274,0.404544,0,2,nan,0,2,nan
gene_1267,1,2012,0.449711,0,159,nan,4,155,nan
gene_1268,0,1356,0.576587,1,311,nan,3,309,nan
gene_1269,0,1081,0.267611,0,181,nan,0,181,nan
gene_1270,0,1175,0.485122,0,4,nan,0,4,nan
gene_1271,9,874,0.309738,62,427,nan,1,488,nan
gene_1272,0,1428,0.409333,0,89,nan,1,88,nan
gene_1273,0,1705,0.449711,0,2,nan,0,2,nan
gene_1274,1,1321,0.381315,1,147,nan,2,146,nan
gene_1275,2,1169,0.528919,39,485,nan,2,522,nan
gene_1276,1,1217,0.41588,0,31,nan,0,31,nan
gene_1277,0,1813,0.65278,18,598,nan,3,613,nan
gene_1278,2,1328,0.610818,16,216,nan,1,231,nan
gene_1279,0,1590,0.317311,0,22,nan,0,22,nan
gene_1280,0,1325,0.353777,0,128,0.32155,2,126,0.432282
gene_1281,0,1595,0.351461,0,22,nan,1,21,nan
gene_1282,0,1431,0.39951,1,168,nan,3,166,nan
gene_1283,0,2011,0.391823,0,0,nan,0,0,nan
gene_1284,0,1953,0.586298,1,183,0.640121,0,184,0.442204
gene_1285,0,1829,0.579267,0,140,nan,0,140,nan
gene_1286,0,1578,0.385597,2,218,nan,2,218,nan
gene_1287,0,1272,0.534146,0,37,nan,1,36,nan
gene_1288,0,1653,0.560739,0,3,nan,0,3,nan
gene_1289,0,1933,0.527644,0,0,nan,0,0,nan
gene_1290,0,901,0.314369,0,5,nan,0,5,nan
gene_1291,0,1891,0.435295,26,840,0.71569,12,854,0.268601
gene_1292,0,1409,0.367879,0,72,nan,2,70,nan
gene_1293,0,2278,0.42888,7,589,nan,3,593,nan
gene_1294,0,1315,0.43347,3,329,nan,4,328,nan
gene_1295,0,1485,0.323897,0,134,nan,0,134,nan
gene_1296,0,1536,0.506165,0,109,nan,0,109,nan
gene_1297,0,1890,0.462764,3,472,nan,0,475,nan
gene_1298,0,1429,0.513234,0,0,nan,0,0,nan
gene_1299,0,980,0.222567,0,0,nan,0,0,nan
gene_1300,1,1886,0.630212,28,498,nan,2,524,nan
gene_1301,0,1477,0.317311,0,350,nan,0,350,nan
gene_1302,0,1886,0.42319,0,326,nan,3,323,nan
gene_1303,0,1770,0.317311,0,45,nan,0,45,nan
gene_1304,0,1431,0.549174,0,0,nan,0,0,nan
gene_1305,0,1275,0.216458,4,36,nan,0,40,nan
gene_1306,0,1004,0.391625,4,303,nan,2,305,nan
gene_1307,0,1710,0.571486,0,61,nan,0,61,nan
gene_1308,0,1891,0.301781,0,71,nan,0,71,nan
gene_1309,0,691,0.452961,0,108,nan,0,108,nan
gene_1310,0,1891,0.449524,3,214,nan,0,217,nan
gene_1311,0,1210,0.43347,1,235,nan,0,236,nan
gene_1312,0,1953,0.268663,0,45,nan,0,45,nan
gene_1313,0,1125,0.397133,1,91,nan,1,91,nan
gene_1314,0,1067,0.391625,2,69,nan,0,71,nan
gene_1315,1,1460,0.391625,12,22,nan,0,34,nan
gene_1316,0,1462,0.522438,7,548,nan,0,555,nan
gene_1317,0,1951,0.526524,29,576,nan,1,604,nan
gene_1318,3,2133,0.437274,80,1067,nan,5,1141,nan
gene_1319,2,2333,0.388841,30,742,nan,4,768,nan
gene_1320,0,764,0.317311,3,247,nan,0,250,nan
gene_1321,1,812,0.328532,28,268,nan,1,295,nan
gene_1322,3,1220,0.449711,25,448,nan,2,471,nan
gene_1323,7,1022,0.61218,0,0,nan,0,0,nan
gene_1324,1,1708,0.369041,25,681,nan,1,705,nan
gene_1325,0,778,0.307353,0,1,nan,0,1,nan
gene_1326,0,1287,0.287297,3,146,nan,1,148,nan
gene_1327,1,527,0.391625,3,165,nan,1,166,nan
gene_1328,0,882,0.5713,0,282,0.468077,0,282,0.58505
gene_1329,2,1709,0.637866,11,304,nan,3,312,nan
gene_1330,2,812,0.41588,3,203,nan,4,202,nan
gene_1331,0,1375,0.444255,7,427,0.24407,1,433,0.643225
gene_1332,0,1830,0.432013,0,0,nan,0,0,nan
gene_1333,4,1058,0.527644,50,286,nan,0,336,nan
gene_1334,0,1359,0.406006,0,62,nan,0,62,nan
gene_1335,0,987,0.210747,0,96,nan,2,94,nan
gene_1336,0,1368,0.779546,0,56,nan,3,53,nan
gene_1337,1,1476,0.379921,4,182,nan,2,184,nan
gene_1338,2,922,0.715566,18,213,0.696444,1,230,0.512579
gene_1339,0,1126,0.535153,1,293,nan,0,294,nan
gene_1340,0,819,0.577563,0,5,nan,0,5,nan
gene_1341,0,1081,0.325705,0,56,nan,0,56,nan
